backend,size,tile_m,tile_n,tile_k,occupancy,compile_ms,first_launch_ms,steady_latency_ms,tflops,latency_std_ms,pct_peak,max_err
cuTile,8192,128,128,32,,1109.5761809847318,30.966699006967247,21.53826993306478,51.049208278705294,0.2468853591161613,35.95014667514457,0.1714630126953125
cuTile,8192,128,128,32,1,1102.469373960048,57.79433000134304,45.532981618245444,24.147586841434,1.4385197722109158,17.005342846080282,0.1714630126953125
cuTile,8192,128,128,32,2,591.3067159708589,38.76574197784066,20.685478337605794,53.15379271540023,0.5242333609601355,37.43224839112692,0.1714630126953125
cuTile,8192,128,128,32,4,512.9213740001433,147.1584559767507,138.71233622233072,7.926559797923685,0.07034098826598308,5.582084364734989,0.1714630126953125
cuTile,8192,128,128,32,8,1111.2749750027433,31.272516993340105,21.61124496459961,50.87682961241055,0.20330466769071037,35.82875324817645,0.1714630126953125
cuTile,8192,128,128,64,,1005.1713740103878,28.050988039467484,23.992388025919595,45.82751940274429,0.16869675110456153,32.27290098784809,0.25897979736328125
cuTile,8192,128,128,64,1,1011.9153819978237,29.15009396383539,23.879748153686524,46.04368608494972,0.1257560176255122,32.42513104573924,0.25897979736328125
cuTile,8192,128,128,64,2,684.4169889809564,31.9143149536103,15.071161588033041,72.95467050456453,0.01791281062554895,51.376528524341225,0.25897979736328125
cuTile,8192,128,128,64,4,1012.3405400081538,38.82298298412934,23.882478968302408,46.038421272570034,0.10624529260261552,32.421423431387346,0.25897979736328125
cuTile,8192,128,128,64,8,1014.5621819538064,38.08486496564001,23.771957397460938,46.252465011292585,0.1402428258849754,32.57215845865675,0.25897979736328125
cuTile,8192,128,128,128,,19.729964958969504,39.80507899541408,29.598515192667644,37.14752650999125,0.2645141609635462,26.16022993661356,0.3493614196777344
cuTile,8192,128,128,128,1,1576.5382740064524,48.32594096660614,29.44471041361491,37.34156703635291,0.05509057082733446,26.296878194614727,0.3493614196777344
cuTile,8192,128,128,128,2,1582.9937730450183,38.42123301001266,29.432221857706704,37.35741165215828,0.07382111580514653,26.308036374759347,0.3493614196777344
cuTile,8192,128,128,128,4,1580.2765910048038,39.61823001736775,29.431534830729166,37.35828369467198,0.053462127708054294,26.308650489205622,0.3493614196777344
cuTile,8192,128,128,128,8,1582.7349029714242,48.52012998890132,29.37718620300293,37.42739757913262,0.052077156709891256,26.357322238825788,0.3493614196777344
